"title","url","stars","name","reviewUrl","text"
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","4","Luqy Cool","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtbUlEUE93EAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgID-mIDPOw%7CCgwIuavomwYQyLPFrgI%7C?hl=id","Nggak punya opini, aku mung lewat kok wkwkwkwk"
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","3","Antok Gokilz","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtMS0zZDZBRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIC-1-3d6AE%7CCgwI4NHQmwYQwOPJoAM%7C?hl=id","Sangat sangat nyaman"
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Jezzinia","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtdmZldFJnEAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIC-vfetRg%7CCgwIq5q5mwYQkIjQ8gI%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","3","Ulum is here","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtbmZfZ2RnEAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIC-nf_gdg%7CCgwIvoe3mwYQwPXjvwM%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Mutiara Nur Jannah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtamVUaUh3EAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIC-jeTiHw%7CCgwI3POxmwYQkPvC3wE%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Putrii Vitarima","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtdWI2QUp3EAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIC-ub6AJw%7CCgwI8YComwYQ8O2h6AE%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","wahid rokhmadi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtenVIeGl3RRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIC-zuHxiwE%7CCgsI5fiSmwYQ6K7ONQ%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Risa Melyliana","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtem9UQTV3RRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIC-zoTA5wE%7CCgwI8LGSmwYQiL6KhQE%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Alfadi Pratama","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMta3FmeWN3EAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIC-kqfycw%7CCgwIl6H9mgYQwNL7swE%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","syekh maulana","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtb3FDYmFREAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIC-oqCbaQ%7CCgwIsJr6mgYQiKzrugE%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","FIRMANSYAH PUTUT B.L","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMteFBhbS1RRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIC-xPam-QE%7CCgwItInpmgYQ-LWfkgE%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Lutfi Haris","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtaE5PcmF3EAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIC-hNOraw%7CCgsIv6jomgYQsKHedA%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","wahyu tri yulianto","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlaS1EU0tnEAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDei-DSKg%7CCgsI6bG_mgYQkPvaWg%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","dian adi setiawan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlc183bWR3EAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDes_7mdw%7CCgwIpdW9mgYQuIW4lgE%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Khari Muhdani","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURldm9tWG93RRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDevomXowE%7CCgwIpL-VmgYQ0LaTmQI%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Herlina Anggreini","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN5OUxiaGFREAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICy9LbhaQ%7CCgsI0JOQmgYQiIzRZQ%7C?hl=id","Perguruan tinggi tempat menuntut ilmu"
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Sesilia","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURleHQzd3ZBRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDext3wvAE%7CCgwIps6ImgYQyILd4wI%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","rivanna rachmawati","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURla3NuQWJnEAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDeksnAbg%7CCgwIi_b6mQYQ-IrjjgE%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Widya Erwin","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlNG9lRlJnEAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDe4oeFRg%7CCgsIpJr6mQYQqKCMHA%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Gilang Saputra 24","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlNG9pOGR3EAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDe4oi8dw%7CCgwI3o35mQYQ2Lm6kAI%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Ahmat Kolis Sodikin","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlb29IQjhRRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDeooHB8QE%7CCgwIuKP4mQYQ6MCL8AE%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","damar torres","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlek5lN1ZBEAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDezNe7VA%7CCgsI1LbvmQYQwLPRfw%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Muna Imtiyazah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlbFB1Ukp3EAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDelPuRJw%7CCgsIr8_pmQYQwInLXA%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Falda Hiday","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlLVAtQi13RRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDe-P-B-wE%7CCgsInc3jmQYQkOPtAw%7C?hl=id","👍"
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Ilham Gaming","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlOEpQQlB3EAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDe8JPBPw%7CCgsInLfamQYQsPWjKw%7C?hl=id","Pengalaman aku sebelum tahu ke upgris habis pendaftaran ulang waktu dikos lalu sampai sampai kesasar"
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Ibrahim Bimanda","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlOE5HbGxRRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDe8NGllQE%7CCgwIq5HamQYQsKDuygM%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Ida Kumala","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlXy1ISHBnRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICe_-HHpgE%7CCgsI8vDQmQYQ0K7edg%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","3","Rudi Sukamto","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNldjhxampnRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICev8qjjgE%7CCgwIjdjPmQYQgKjXngI%7C?hl=id","Kampusnya sangat Bagus
Tapi SeCuritinya Payah, Mainan HP Semua , Nggak Ramah, Cuek nggak mau menata Parkir
Eh itu Security dibayar buat apa ya...
buat jaga ? mending taruh anjing saja di situ, sama kan"
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Mochammad Yazid","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNldC1icENREAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICet-bpCQ%7CCgwIm4bHmQYQ4L7ZxAE%7C?hl=id","Untuk akses liftnya agak membingungkan karena harus ke parkiran mobil dan naik 1 lantai. Untuk aulanya lumayan besar dengan panggung yang indah, pencahayaan yang bagus. AC aulanya dingin dan kalau bisa toiletnya lebih diperbaiki lagi, untuk alat2 kebersihan mending disimpah di gudang biar enak dipandanh. Dan saya ucapkan terima kasih atas penghargaan yang diberikan"
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","FENDI NUGROHO (FENDI NUGROHO)","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNldV9Hak5nEAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICeu_GjNg%7CCgsI5sm-mQYQyM71IQ%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Aries Soesilo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNldTVTTUZREAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICeu5SMFQ%7CCgsI0_-9mQYQ8NiTcg%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Fita Karunia","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlcV9uNHZ3RRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICeq_n4vwE%7CCgwI6626mQYQ6JiN0gM%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Cheriyo Aiy","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlODVMS1h3EAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICe85LKXw%7CCgwIztC2mQYQwN-7swM%7C?hl=id","UPGRIS JOSS"
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Jirotul Firis","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNldzVibnNnRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICew5bnsgE%7CCgwIuuuwmQYQyO6uvQI%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","4","budi rinduanto","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlcGNEbldREAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICepcDnWQ%7CCgwIgrCgmQYQ2L_x_QE%7C?hl=id","S1 disini, sekarang megah"
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Dina Rizky Ani","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNla2RYY1lnEAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICekdXcYg%7CCgwImsGRmQYQqL_juAM%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Qoriatul Qur'aana","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlX3JmSG1nRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICe_rfHmgE%7CCgwIybaMmQYQwMGkxAE%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","0082- Rama Destyamaberta N N","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNldnJTYUZ3EAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICevrSaFw%7CCgsImtCKmQYQ6J6jUw%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Ulil Kirom","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlMXJUWjBBRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICe1rTZ0AE%7CCgsI38-BmQYQ6J61TQ%7C?hl=id","kampus idaman"
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Purwanti Rahayu","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlaHFHbklBEAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICehqGnIA%7CCgwIwOP8mAYQ0MbemgI%7C?hl=id","Kuliah di Universitas PGRI Semarang"
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Devi Oktaviani Safitri","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNldXZmN3dnRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICeuvf7wgE%7CCgwI9Kj7mAYQ8Na71AE%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","NR creative","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlZ3JMQnFBRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICegrLBqAE%7CCgwItPnrmAYQ8NzLywI%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","4","Ais Aditya Pradita","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlOUpDR1RBEAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICe9JCGTA%7CCgwI1orimAYQoO_-0gI%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","4","Bastian Adit","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlLUttb253RRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICe-KmonwE%7CCgwIlPTamAYQwPuu0wI%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Teguh Santoso","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlbUozWGhBRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgICemJ3XhAE%7CCgwIpOrXmAYQqM7L6wI%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Feri Yulianto","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR1ejVIS3p3RRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDuz5HKzwE%7CCgwIiJHDmAYQgJH71wM%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Romi Subakti","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR1cC1hczZRRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDup-as6QE%7CCgwIo7G8mAYQ0NCD0wI%7C?hl=id","Jos"
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Eko Adinuryadin","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR1Nl9lRzJ3RRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDu6_eG2wE%7CCgwI_5G2mAYQ-M-PxgM%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Royhan Naufaldi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR1eFp6R25BRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDuxZzGnAE%7CCgwI7sucmAYQoIKx3AI%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Ipul Bagoes","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR1X3JmVXZnRRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDu_rfUvgE%7CCgwIutiMmAYQqK7AjgM%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","yusuf bnb","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR1X3F6QUVBEAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDu_qzAEA%7CCgwIl-qLmAYQ2ICB0AM%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Syafiq Zuhdi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR1X29pSzV3RRAB!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDu_oiK5wE%7CCgwIn9GLmAYQiN3PrQI%7C?hl=id",
"Universitas PGRI Semarang","https://www.google.com/maps/search/?api=1&query=Universitas%20PGRI%20Semarang&query_place_id=ChIJw1KcWqSMcC4RvN_uUSJI52c","5","Arifin Amazing93","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvb0pTT1hBEAE!2m1!1s0x0:0x67e7482251eedfbc!3m1!1s2@1:CIHM0ogKEICAgIDooJSOXA%7CCgsI8YiBmAYQ8Mn2KQ%7C?hl=id","Tempatnya nyaman. Bersih dan pastinya layak buat tempat menempuh pendidikan tinggi."
